1.4313586,-1.1741945,-1.5975727,1.042205,-1.1005104,-1.1669791,-2.3973687,2.1476893,1.7307659,-0.91586703,0.06552878,-1.4648185,0.8564025,-1.4728078,-0.7661166,0.17066036,-0.59327984,1.0683233,0.44825268,0.765183
0.89463246,1.2130463,0.027015992,3.157764,-1.6279023,-0.30406696,-0.9121347,-0.36263117,1.3883168,0.5749184,-1.2243392,-1.4889464,0.29310915,0.83050334,-1.162007,0.3828856,-1.2656107,0.91218853,0.107853375,-0.75049603
-1.0075676,0.71601444,2.191516,0.67087424,-0.21590276,-3.3257015,2.4773004,-1.24455,0.36573213,1.4948568,0.86306185,-1.4710338,-0.30056223,-1.7998813,-0.48650083,-1.3961103,-0.9066675,1.1780598,0.61795294,1.8652054
-0.32627606,-0.82634026,-2.214709,1.5568995,-1.958847,-0.09249182,0.8299749,0.17389381,-0.43720508,0.33714363,0.31689203,-0.35171917,1.2342879,-0.16268659,0.35104212,-0.34889907,-0.2958396,1.1090279,0.8010985,0.103868805
-0.048490226,-0.020441234,0.034446824,-0.045598235,-0.014656402,0.036445405,-0.03476113,0.010667682,0.03529865,-0.041151725,-0.028486002,-0.008653961,-0.016336907,0.029699292,-0.008228801,-0.0065149553,-0.0111244805,-0.046020307,-0.019137073,0.038850714
-0.01663538,0.04427049,0.022373091,-0.037527453,0.010948181,0.002206158,0.038923834,-0.003225375,-0.028079987,0.007495273,0.020611916,0.019241918,0.0070541985,0.044014182,-0.022564758,0.033173133,0.024081383,0.010109246,0.020373296,-0.015877225
0.023369972,0.02849393,-0.002893053,0.006595455,0.04608733,0.01582959,0.047283616,0.012027681,-0.04634706,-0.026383234,-0.034827758,0.011954356,-0.03368311,-0.0029513724,0.024402384,-0.04888835,-0.040562343,0.023518872,-0.015575718,-0.017645158
0.2916539,-0.73400915,1.2558131,1.2254065,-0.3518073,-0.6165133,-0.26473832,0.7659322,1.5911033,-0.09898628,0.11500919,-1.2110636,0.24925388,1.5046912,-1.1241828,1.0261506,0.32251063,0.8356245,1.0487037,-1.052831
0.04553995,-0.0013029799,0.0421117,-0.0007602088,-0.038586747,-0.035154045,-0.039886653,0.022565115,-0.014100753,-0.022407448,-0.011991002,0.0023872145,0.006479524,-0.037420534,-0.025962805,0.017761316,0.013952557,-0.020497609,-0.047779787,-0.04611298
-0.91227096,0.2334798,-1.1507182,1.052099,-0.13804838,0.6193413,-0.92110556,1.3581176,1.4483485,-0.24835853,1.9512808,-0.78714806,-0.35956973,0.31519988,0.36175704,-0.33682823,0.64384604,-0.3842326,0.41499653,-0.15713765
