0.0023209471,0.301136,0.00031764669,0.30543563,0.30531764,0.29588577,0.00024572166,0.00058011996,0.000104985804,0.00042826874,0.3036851,0.0030428637,0.00042214282,0.0061426354,0.00044139771,0.00026395833,0.0005535476,0.29122195,0.29889587,0.30090356
0.25232297,0.022592101,-0.0,0.084168755,-0.0,0.06215374,0.004807858,0.04190417,0.083133936,0.11660867,0.0017646994,0.17034353,0.0045861662,0.049083278,0.02807565,0.01548789,0.022941437,0.015597172,0.0045744088,0.007043871
0.1785067,0.04199869,0.0037553478,0.09251342,0.011998151,0.025412202,0.052712,0.01794753,0.039297532,0.0035007892,0.027537994,0.2293141,0.0031626702,0.031143446,-0.0,0.08120989,0.12623428,0.04596042,0.040161155,0.042476356
0.050052788,0.0071793506,0.1599779,0.0543405,0.069585994,-0.0,0.21094485,0.033221398,0.1059018,0.002303033,0.04649462,0.022881221,0.045667093,0.01139283,0.025731938,0.050379228,0.24447925,0.016794972,0.026596691,-0.0
0.045258593,0.031047918,0.042922657,0.023354104,0.03358134,0.024648521,0.16690825,0.04597405,0.06468302,0.048145693,0.05787691,0.10891882,0.009057141,0.024871264,0.007599127,0.020969452,0.1984077,0.038333103,0.029467292,0.069223486
0.042264834,0.019331833,0.18456924,0.018084778,0.061433498,0.047881916,0.36495715,0.10343635,0.011655283,0.115972415,0.03455236,0.005218802,0.0746229,0.0017161577,0.05949955,0.04594869,0.30430165,0.048949778,0.042245086,0.079654366
0.057318326,0.025100524,0.11297351,0.0124721695,0.020048711,0.024978573,0.25273237,0.038008995,0.028861899,0.045059532,0.006985793,0.06354721,-0.0,0.0051735574,0.013705749,0.0075018257,0.24108559,0.006385999,0.009163827,0.046961863
0.02600905,0.016052071,0.006694072,0.02543358,0.05145457,0.0035317116,0.16578458,0.08336765,0.02714602,0.092376,-0.0,0.050841786,-0.0,0.03616324,-0.0,0.029384926,0.2641915,-0.0,0.05548363,0.058411926
0.036881335,0.037680663,0.13866967,0.016583597,0.060572542,0.010489826,0.24922034,0.000635803,0.047340874,0.0393642,0.056274638,0.08242489,0.046140205,0.01648038,-0.0,0.023355778,0.17231005,0.004450872,0.030424375,0.045874014
0.06628401,0.0831856,0.13251765,0.015225591,0.040824912,0.0037924324,0.20574218,0.0069723213,0.022613611,0.012844585,0.019816635,0.05339409,0.047739804,0.061049566,0.0045649866,0.057701338,0.17895414,0.04082831,0.043347552,0.014557766
0.012312381,0.03337731,0.14396845,-0.0,0.046836987,0.009497561,0.17247236,0.07348079,0.03217392,0.011114624,0.0043234853,0.034198884,0.05712613,0.011049336,0.053208478,0.026895821,0.28087616,0.002866576,0.061066285,0.019866122
0.086608686,-0.0,0.051861152,0.016533986,0.0024225167,0.004777237,0.30278695,0.04419026,0.049264748,0.05364898,0.035319548,0.029193226,0.0251033,0.047859617,0.0003775605,0.063417435,0.29341167,0.05586472,-0.0,0.0033880132
