-0.0,0.013445048,-0.0,0.02555299,0.05897317,0.06130361,0.022639068,0.020990983,0.03339676,2.3706882e-06,0.049316823,0.02821063,0.03579674,0.0022066052,0.05594327,-0.0,0.02662339,0.12042926,-0.0,0.0140451025
-0.0,0.0011496495,0.02681227,-0.0,0.021529343,-0.0,0.012314038,0.061324924,0.00946618,0.038294017,0.00094558374,0.019228082,0.027602945,0.015820371,-0.0,0.030526457,0.047479156,-0.0,0.005367237,0.033841576
0.00012833368,0.0008101856,0.002055565,0.009477265,0.0332784,0.035458032,-0.0,0.0023148393,-0.0,0.011199906,0.009811339,0.06956865,0.016979868,0.0005568649,0.015510048,0.014361058,0.03944666,0.020938579,0.05664731,0.043106094
0.03298513,-0.0,0.019134512,-0.0,-0.0,0.024716888,-0.0,0.01905465,0.03279781,0.019677881,0.0023170232,0.002881187,0.0164453,0.006105157,0.009064756,0.02871976,0.035642147,0.005333646,0.003362883,0.010844256
0.018773125,0.06376205,0.007370023,0.03926725,0.034531124,0.0005519244,0.43473762,0.017248781,-0.0,0.05050842,2.1886875e-05,0.103568494,0.04225664,0.022583509,0.012035609,0.015233447,0.004793636,0.10802852,0.028926786,0.0021492543
-0.0,0.011857529,0.014985281,0.03479282,-0.0,-0.0,0.0146593405,0.00047220426,0.02221269,0.0032749753,0.002199603,0.033400286,0.04860712,0.010723817,0.008522797,0.006133072,0.042915553,0.039557282,-0.0,0.10629653
-0.0,-0.0,-0.0,0.016799843,0.020184904,-0.0,-0.0,-0.0,0.022244468,-0.0,-0.0,-0.0,-0.0,0.034962382,-0.0,0.051930226,0.047268257,0.032072466,0.011921594,0.028063508
0.03662685,0.029984556,0.008283962,0.023293562,0.039357856,0.0065051652,0.01374665,0.00043291834,0.014595051,0.005788698,0.013506114,0.029361721,0.002587652,0.022961458,-0.0,0.007897314,0.009784354,-0.0,0.058415912,0.021420998
-0.0,-0.0,0.006283502,0.0028986775,0.022096623,0.009930622,0.0026094876,-0.0,0.021447197,-0.0,0.01175142,0.03527207,-0.0,0.0040305885,0.0013835066,0.0021440394,0.02721236,-0.0,0.003761422,0.06712889
-0.0,0.0010244783,0.019526754,0.004966449,0.010944249,0.0015831059,0.0042094244,-0.0,0.011104967,0.0016738873,-0.0,0.003542185,0.00029810282,0.011383106,0.0008586525,0.029153477,0.020442162,0.05239124,0.0029799617,0.010825751
0.009733241,0.0077626244,-0.0,0.015076431,0.0035470421,0.03573352,0.004041865,0.002465841,0.010301474,0.0012263466,0.019731592,0.0287686,0.014145797,0.0035724365,0.011708619,0.0041223704,0.048885733,0.034974564,-0.0,0.04149767
-0.0,-0.0,0.009114272,0.010766033,0.0008729618,0.00903542,0.002600379,0.013623633,0.0051723453,-0.0,0.008941582,0.00012160954,-0.0,0.04381601,0.03020411,0.007626972,0.005635439,-0.0,0.010423179,-0.0
0.04762706,0.025493674,0.002324855,0.00012352869,0.03142548,-0.0,0.004142158,0.012785582,-0.0,0.022116508,0.0032052004,0.008810663,0.027959786,0.008213273,0.0063180593,0.038528968,0.02100586,0.07634634,-0.0,0.04505533
0.010908037,0.008408505,0.0055279406,0.012423847,0.020844305,-0.0,0.004649786,0.014807047,-0.0,0.029007673,-0.0,0.009734812,0.0326952,0.011113589,0.0077347783,0.0050902823,-0.0,-0.0,0.0040332787,0.02989935
-0.0,0.03021629,0.029773084,0.02543544,0.03480455,-0.0,0.0037063353,0.048248287,0.018324777,0.011238812,0.00053394464,0.022054628,0.00090297166,0.025939226,-0.0,-0.0,0.00035274468,0.00030158303,0.03829602,0.037814975
0.08617638,0.0030670597,0.0046908604,0.053315468,0.06251463,0.051492788,-0.0,0.000946997,0.024293404,0.026592497,0.015421696,0.023082113,0.0029668333,0.00096316467,0.042142432,0.05388325,0.03985138,0.021019312,-0.0,0.005274461
0.013415888,0.05547953,0.0021081315,0.04461801,0.0034104353,4.2602087e-06,0.0047101825,0.0022838796,0.021859718,0.029658629,-0.0,0.042915955,4.652746e-05,-0.0,0.03114297,0.053876977,0.05768572,0.0927909,0.020285945,0.07429038
0.0012621098,-0.0,0.0018467658,0.003911324,0.026095327,0.010397136,-0.0,0.02497724,0.00028532997,0.001285301,0.043522485,0.062889844,-0.0,0.002043736,0.055770725,0.000207731,0.013202825,0.00062716415,0.0011898967,0.009149183
-0.0,-0.0,-0.0,0.002792434,0.009824257,0.014313344,0.008703319,-0.0,0.027484547,0.0021257494,0.026724674,-0.0,-0.0,0.02892883,0.0028501607,0.010426105,0.047113724,0.005290214,0.03060578,0.043535125
